id,post_cid,post_uri,text,author_handle,like_count,repost_count,reply_count,created_at,query_used,collected_at,source
55,bafyreicod67yq62ssjxerj57bawzmcsbq5xth3qmpzmeo3tqe66mc775kq,at://did:plc:zzxq4gyaav4afwecy7m6as67/app.bsky.feed.post/3mjkadncqhc2w,Online shopping is a terrible experience and increasingly fast delivery does not change that meaningfully.,tryzing.bsky.social,3,0,0,2026-04-15 23:43:19.322000,online shopping experience,2026-06-02 18:36:11.836947,bluesky
56,bafyreih3a2k3tt2duw5oktx3hlfyk3zipwkbhvs6wg6irntburt6qpqkn4,at://did:plc:hrx2bm7atovoe7j5llmctrtq/app.bsky.feed.post/3mjhz7k76ho2g,"Manstore M800 Low Rise Brief
Buy enhancing men's underwear privately online. This super low rise male tanga bikini brief is so great on every level. Shop more gents' undies now.
BUY NOW!
£29.00
https://deadgoodundies.net/PCqWfpEQG",undies.score.bargains,0,0,0,2026-04-15 02:30:26.116233,online shopping experience,2026-06-02 18:36:11.836947,bluesky
57,bafyreideot6xr3q23h4pqi64ngjpupbd462ntas7kipkyymunugfwecg7i,at://did:plc:jilh42hbxaokbd2bu7q2aszd/app.bsky.feed.post/3mjepkynxdc2r,"‘I believe in bricks and mortar stores. You cannot really recreate the whole experience of the different senses – seeing, feeling, smelling – with online shopping,’ says 55 year-old Jeane Chung, founder of ALKEMI store 
Don't miss my latest feature: thatsnotmyage.com/inspirationa...",thatsnotmyage.bsky.social,2,0,1,2026-04-13 18:59:53.800000,online shopping experience,2026-06-02 18:36:11.836947,bluesky
58,bafyreifhojea3sjq4bhqlfbecs5ybyjoegerjfwcz2zt6frn3bgrmdz6iu,at://did:plc:hrx2bm7atovoe7j5llmctrtq/app.bsky.feed.post/3mjdj2bqxme2u,"Joe Snyder SK 01 Bikini
Encompassing your goods in this sock like pouch helps give an impressive bulge effect as well as support and comfort. Shop online in privacy today.
BUY NOW!
£25.00
https://deadgoodundies.net/PCqWfpYiE",undies.score.bargains,0,0,0,2026-04-13 07:30:30.656880,online shopping experience,2026-06-02 18:36:11.836947,bluesky
59,bafyreiehcggqxkcn3jj47k3ztizpddfgnp5shxzrnyfqwqe3v5k265jlge,at://did:plc:xkppmo3raowlbhbm4nw2xfoa/app.bsky.feed.post/3mj5l57qka22n,Urgh just seen our repulsive MP on the high street and it makes me want to do all my shopping online just so I don’t have to experience that again 🤮,drtermagant.bsky.social,3,0,1,2026-04-10 22:51:58.328000,online shopping experience,2026-06-02 18:36:11.836947,bluesky
60,bafyreifleh55fn55keowdqdxmzbdfacw73rkmjy572jiebavbudsct7yaq,at://did:plc:ke2fcj2nnzzo7b7sdktjibxf/app.bsky.feed.post/3mj5frjbidk25,"🛰️ Second Life Pick (Shopping Events):

📍 The Outlet (2 online)

Seraphim brings you The Outlet Infinity Event! it's a shopping experience that never closes! Your favorite designers are bringing you p...


Visit: https://maps.secondlife.com/secondlife/SeraphimSL/128/63/21

#SecondLife #VirtualWorlds",handle.invalid,0,0,0,2026-04-10 21:15:56.911718,online shopping experience,2026-06-02 18:36:11.836947,bluesky
61,bafyreigkyx6wo2ovh65atwuk5k72nmnth3jaxfqal22tnhbnmd2lhggxau,at://did:plc:zfzi7qwcqzvn6t4waxofnumz/app.bsky.feed.post/3mj36n542nk2v,"Thanks. My experience is that this is the ""norm"", not only for donations but for all shopping and paying for utilities and subscriptions online with a credit card. The fine print, along with a tiny box, states ""they"" will keep your credit card info ""for next time"" unless you change the choice.",spotandmae.bsky.social,0,0,1,2026-04-10 00:02:54.310000,online shopping experience,2026-06-02 18:36:11.836947,bluesky
62,bafyreifdnry5jbra6yamwgu2an4ys7ginvxo7hubba7sk2njenfxd7ssem,at://did:plc:tbi63v3dj3hjiq457imbgels/app.bsky.feed.post/3mj2zz4ugfb2k,"eBay Opens The NYC Edit Market, an IRL Experience Where Selling Unlocks Access to Shopping

https://www.europesays.com/us/715831/

NEW YORK CITY, April 9, 2026 – Next week, eBay brings its online marketplace to life in New York…#ny #nyc #newyork #nynews #nycnews #newyorknews #us #news #usnews",ny-news.bsky.social,0,0,0,2026-04-09 22:40:05.000000,online shopping experience,2026-06-02 18:36:11.836947,bluesky
63,bafyreid67bhccgubzpt5vdsuoarjvfhasinmtzhbktyf7gt4cafqnqsw74,at://did:plc:zelmstvcl6l2cwvqqqdtnmzl/app.bsky.feed.post/3mj2jl5ddac2v,"Brandy for Sale: Unlock the Best Spirits in Town

Explore premium brandy for sale with a #variety_of_rich, smooth, and refined options for every taste and budget. Enjoy easy online shopping and fast delivery for a convenient, elevated experience. shopsk.com/collections/...",liquorshopsk.bsky.social,0,0,0,2026-04-09 17:45:58.855000,online shopping experience,2026-06-02 18:36:11.836947,bluesky
64,bafyreihy2g7oewoogqamxl2rac5lghofv3rn37aoqpuleofpxh7trgf7wm,at://did:plc:hrx2bm7atovoe7j5llmctrtq/app.bsky.feed.post/3miyzrbgist2f,"HOM NOS Plume Micro Brief
Tried light and airy Plume men's underwear from HOM yet? This male bikini slip is silky and sultry – with a fully lined front. Shop and ship in private online
BUY NOW!
£28.00
https://deadgoodundies.net/PCqWfpZcH",undies.score.bargains,0,0,0,2026-04-09 03:30:24.827105,online shopping experience,2026-06-02 18:36:11.836947,bluesky
65,bafyreigf5boqupmlivg46g5l55m465ukzzsvuoytuqjhn564owsdy6g5ai,at://did:plc:oqpinbj45iuimq3ngavrbevt/app.bsky.feed.post/3miod44ours2x,"Can check Baker Tom ingredients every product online - organic/veggie/vegan and for allergens. Da Bara website just says 'best ingredients' and has one FAQ saying vegan is marked V. In my experience same people keep working, or other reasons for not. Vans brilliant for outdoor shopping during covid.",cornwallhistory.bsky.social,0,0,1,2026-04-04 21:18:15.564000,online shopping experience,2026-06-02 18:36:11.836947,bluesky
66,bafyreidyknmugrqpybgct5begwvzizxjvy4cbqcpb3znxiqzbvxpopwzti,at://did:plc:dn5muuphyfoqsaln3egqs2aq/app.bsky.feed.post/3milfcpz4tc2w,"It’s a b/holiday love, and it’s England in the north west… this is therefore a strictly online shopping experience x",proudnshort.bsky.social,1,0,1,2026-04-03 17:19:45.418000,online shopping experience,2026-06-02 18:36:11.836947,bluesky
67,bafyreiftjfn2bhxerewptt2wvjx4g5rxehzorkqxkwgx45nqvri6po6ce4,at://did:plc:hrx2bm7atovoe7j5llmctrtq/app.bsky.feed.post/3mikrse2yti2k,"Doreanse 1330 Micro Modal ECO Thong
Anyone who loves men's thongs and strings will adore the ribbed fabric of this skimpy design. Try DGU's private shopping experience. Buy online today.
BUY NOW!
£5.50
https://deadgoodundies.net/PCqWfpcrZ",undies.score.bargains,0,0,0,2026-04-03 11:30:34.876638,online shopping experience,2026-06-02 18:36:11.836947,bluesky
68,bafyreib6d5x54wt6iam6tav3ckh53jfd2ety3mbccpxc75q7yovree5uhy,at://did:plc:udahmkpvshiz3kextowur364/app.bsky.feed.post/3mijhp46wek2z,"I’m interested in reading or watching a long-form analysis of the psychology of Temu and getting dopamine hits by gamified shopping for trash, if such a thing exists.

It’s completely unique from any other experience I’ve had in nearly 30 years of online shopping.",misst0pia.bsky.social,2,0,0,2026-04-02 22:57:08.849000,online shopping experience,2026-06-02 18:36:11.836947,bluesky
69,bafyreigv2rwe3q2clde5g7xmpyaysofopxfosfxkyasxvu4hyph33mxati,at://did:plc:7mupez4bztzunvdz2i5myjz4/app.bsky.feed.post/3mijdxvci3c2m,"EjuiceAvenue is your go-to online store for premium vaping products. Explore a wide disposable vapes, e-liquids, and essential accessories, all curated for quality and satisfaction. Enjoy prices and a seamless shopping experience designed to elevate your vaping journey.
www.ejuiceavenue.com",noelsmith0018.bsky.social,0,0,0,2026-04-02 21:50:28.650000,online shopping experience,2026-06-02 18:36:11.836947,bluesky
70,bafyreig4zmmmogddv535c4lm4kuwcgecnexnr76hs5wbliqcfn37gba7uq,at://did:plc:hrx2bm7atovoe7j5llmctrtq/app.bsky.feed.post/3mij2ihbpeu2n,"WOH Personal Allure Mini Brief
WOH Personal Allure Mini Brief men’s underwear combines a thong look with male hipster midi. Shop see through mesh stripe underpants privately online
BUY NOW!
£38.50
https://deadgoodundies.net/PCqWfpYdL",undies.score.bargains,0,0,0,2026-04-02 19:00:46.888652,online shopping experience,2026-06-02 18:36:11.836947,bluesky
71,bafyreie22enc7y4zn77btekxectj7zjg4xtfsc3g6wklaaaz6zzc444v5i,at://did:plc:qzki46cdn6msrs6rbky5hrne/app.bsky.feed.post/3miirjsc5wk26,"Join us for the Contemporary Spring Craft Fair at RHS Garden Wisley from 30 April to 4 May. This event showcases the finest UK-made contemporary craft and art with over 200 selected exhibitors. Book your tickets online to save and enjoy this unique shopping experience.

conta.cc/418hFur",craftinfocus.bsky.social,1,0,0,2026-04-02 16:20:28.378000,online shopping experience,2026-06-02 18:36:11.836947,bluesky
72,bafyreicyt6jqm2ymahffg5fkzdi7hyixpb6bpx3bhfm3y2fzpakt3lpwsy,at://did:plc:45bbhtctnvig34ilidfglwli/app.bsky.feed.post/3mihlhtiio22a,"AI execs deeply misunderstand internet shopping

No, I do not want an AI assistant to ""help me shop"", if I wanted an accompanied shopping experience I would simply go to an in-person store? With salespeople who actually know stuff.

If I'm shopping online, I'm in my pjs don't fuckin bother me man",kateviolette.com,20,1,0,2026-04-02 04:59:20.337000,online shopping experience,2026-06-02 18:36:11.836947,bluesky
73,bafyreigyjmrou35nfcgvqdqbwa4intq6dxou2fryk3fioj6tfmndrx43hi,at://did:plc:mma7rkzfxihvlaz3t4fpxfrh/app.bsky.feed.post/3mideka3aq22x,"Explore the Best Gemstone Store Online for Natural Stones

Explore our gemstone store for certified quality gems online. Enjoy a safe shopping experience and find stunning gemstones for every need.

Visit Now - www.gemsny.com",kathyparker05.bsky.social,0,0,0,2026-03-31 12:44:45.496000,online shopping experience,2026-06-02 18:36:11.836947,bluesky
74,bafyreifsodt4uztk7td4eymruvmpwedwi7cs7lfx6rhjbn6zcxvv3yfp5a,at://did:plc:zw5vzlqfegke6hyhacmfynny/app.bsky.feed.post/3micuner6hs2d,"Its... idek tbh. I get really overwhelmed looking for anything. I don't know what to search for, I'm not even 100% certain what would look nice, let alone what fits. I never had an Amazon account, and my only experience online shopping has been for digital downloads for games. And no, I have no",alararoze.bsky.social,1,0,1,2026-03-31 08:00:11.203000,online shopping experience,2026-06-02 18:36:11.836947,bluesky
75,bafyreibsfyx3tjopm3h67aualrtyj3u3zswoyab4wue2xc4vtywhvm4nti,at://did:plc:5zww7zorx2ajw7hqrhuix3ba/app.bsky.feed.post/3micdginatj2i,"ALDI U.S. Debuts New Nationwide Digital Experience Using Instacart’s Enterprise Technology

https://www.byteseu.com/1906587/

The upgraded website and app deliver a simpler online shopping experience for ALDI customers nationwide SAN FRANCISCO and BATAVIA, Ill. — Instacart (Nasdaq: CART), the …",byteseu.bsky.social,0,0,0,2026-03-31 02:52:02.000000,online shopping experience,2026-06-02 18:36:11.836947,bluesky
76,bafyreibcuwygyo2attoiyba67wfspltbkwqsesfksqia2zflopqu43fgyu,at://did:plc:hrx2bm7atovoe7j5llmctrtq/app.bsky.feed.post/3mi5tr742rl2k,"HOM NOS Plume Micro Brief
Tried light and airy Plume men's underwear from HOM yet? This male bikini slip is silky and sultry – with a fully lined front. Shop and ship in private online
BUY NOW!
£28.00
https://deadgoodundies.net/PCqWfpZcH",undies.score.bargains,0,0,0,2026-03-29 08:01:06.955741,online shopping experience,2026-06-02 18:36:11.836947,bluesky
77,bafyreigmy6xgw6tjfffdhiyk2my5pde52xvdztqqrrgphua4feegryiwum,at://did:plc:ne7m7b4d5kh6olknylykzsvb/app.bsky.feed.post/3mi34rr63mq2d,📢 Melbourne’s bricks-and-mortar retailers are leaning into creativity and customer experience in the fight against online shopping.,theage.nzcow.com,0,0,0,2026-03-28 06:04:30.369977,online shopping experience,2026-06-02 18:36:11.836947,bluesky
78,bafyreicyny4y6doe6qdmdxdcztxmf7iizypcaclqlq3ubtasghvsx74gmq,at://did:plc:wmr6nx6bl2biemfsvbm3y54i/app.bsky.feed.post/3mi34rhjqto2o,📢 Melbourne’s bricks-and-mortar retailers are leaning into creativity and customer experience in the fight against online shopping.,smhaustralia.nzcow.com,0,0,0,2026-03-28 06:04:20.266196,online shopping experience,2026-06-02 18:36:11.836947,bluesky
79,bafyreie3o2mwmmasqgd26xndy2dh4gqncx5ezv5npmjce3ynbmguetmaw4,at://did:plc:a5uxcss5vt2l6vnjueksmjmg/app.bsky.feed.post/3mi2rehgfdc22,Weird fact - my first online shopping experience was via the 'experimental' Kays Catalogue dial-up service in 1992!,vibroseis.bsky.social,1,0,1,2026-03-28 02:40:12.874000,online shopping experience,2026-06-02 18:36:11.836947,bluesky
80,bafyreib3iggyz6bncal47s3snlarp73nw7ieswki5zqsstwnejz7fna5bu,at://did:plc:hrx2bm7atovoe7j5llmctrtq/app.bsky.feed.post/3mhwfphdvzz2z,"Joe Snyder SK 01 Bikini
Encompassing your goods in this sock like pouch helps give an impressive bulge effect as well as support and comfort. Shop online in privacy today.
BUY NOW!
£25.00
https://deadgoodundies.net/PCqWfpYiE",undies.score.bargains,1,0,0,2026-03-26 09:00:57.967513,online shopping experience,2026-06-02 18:36:11.836947,bluesky
81,bafyreihh3mqhgkt7q4xsemmvfhljrh77vchipw4in2ia234sjetaw23jhm,at://did:plc:u3g3hsow6kenen37rb56gglc/app.bsky.feed.post/3mhui6bxwjs2u,"As someone with previous experience in online mystery shopping that also ended up tracking scams, I wonder if AI can really do the job. 
I had examples of scam firms using legit contacts from JP firms but with a different email that you needed to then 

anchorchange.substack.com/p/why-ai-mak...",dilettaeffe.bsky.social,0,0,1,2026-03-25 14:39:43.715000,online shopping experience,2026-06-02 18:36:11.836947,bluesky
82,bafyreihkiody6oo3cmupunq5u7n6kc6ynmy7bmzdnp3kc2wq3u4ximhvn4,at://did:plc:hfj4nhh6zlkybxhe7fbxczzk/app.bsky.feed.post/3mhtolxaml225,I absolutely detest the gamification of online shopping that Temu has unleashed upon the world. That's warp speed enshitification of the overall online shopping experience.,ashleighparsons.bsky.social,0,0,0,2026-03-25 07:02:04.948000,online shopping experience,2026-06-02 18:36:11.836947,bluesky
83,bafyreid666lnfe6kjtremofavpkgtk6pcoembcdhk5pemn4dnn4dn3icym,at://did:plc:jssjcx2l3yhekdkby5bfg5jr/app.bsky.feed.post/3mht43uz66s2k,"I think my tendency dates back to how bad the mobile experience was in the earlier days of online shopping - glitchy, weird, unreliable. It has much improved, it's still a habit to get out the laptop when it's time for serious business, though.",leidantrekeini.bsky.social,0,0,0,2026-03-25 01:30:58.384000,online shopping experience,2026-06-02 18:36:11.836947,bluesky
84,bafyreigbxzgkyehcddapsiqtjrvqxc6vbqunryyttj7bkpjcg3ycmp2iji,at://did:plc:hrx2bm7atovoe7j5llmctrtq/app.bsky.feed.post/3mhnm2lgtyr23,"HOM NOS Plume Micro Brief
Tried light and airy Plume men's underwear from HOM yet? This male bikini slip is silky and sultry – with a fully lined front. Shop and ship in private online
BUY NOW!
£28.00
https://deadgoodundies.net/PCqWfpZcH",undies.score.bargains,0,0,0,2026-03-22 21:00:36.171082,online shopping experience,2026-06-02 18:36:11.836947,bluesky
85,bafyreighiklvl2vc5jf7nsexc2vmt4abgwjpjp5fnrt3a245vx5nbktzoa,at://did:plc:meacjnqkl3dv2kcba3ybg7fc/app.bsky.feed.post/3mhkemfv5cc2e,"Shein said in a statement ​on Thursday after the ruling: ""Over the last several months, we ​have continued to significantly reinforce our controls for both sellers and products on our marketplace, to ensure that our consumers in France can enjoy a ⁠safe and enjoyable online shopping experience.""",fujiiponta.bsky.social,0,0,0,2026-03-21 14:09:25.238000,online shopping experience,2026-06-02 18:36:11.836947,bluesky
86,bafyreibug4242t3hj4lfpjoh6fk4va2wnpuo3bh6saqzvnqq64xcs4vd2y,at://did:plc:cn3axnn25i6kkovmyqadtmjt/app.bsky.feed.post/3mhhl3yybms2u,"The End [dot dot dot]
I am sending this message to the universe: Dear cutter, if it's meant to be, we will find each other, eventually.

As for the full online shopping and return experience: I learned my lesson: No thank you, Amazon. No thank you, HP. No thank you, UPS. 
#nope
Ok, good night.",imoscardotcom.bsky.social,0,0,0,2026-03-20 11:27:31.772000,online shopping experience,2026-06-02 18:36:11.836947,bluesky
87,bafyreierpze7azprpwxeek5qnknu7wu5kq2lmdaempaakwsv6qn3lvftsm,at://did:plc:ke2fcj2nnzzo7b7sdktjibxf/app.bsky.feed.post/3mhhamuulic2c,"🛰️ Second Life Pick (Shopping Events):

📍 The Outlet (6 online)

Seraphim brings you The Outlet Infinity Event! it's a shopping experience that never closes! Your favorite designers are bringing you p...


Visit: https://maps.secondlife.com/secondlife/SeraphimSL/128/63/21

#SecondLife #VirtualWorlds",handle.invalid,0,0,0,2026-03-20 08:20:06.738323,online shopping experience,2026-06-02 18:36:11.836947,bluesky
88,bafyreidd7q7ht7vvlppgvg6d6hthvhlqx7qq6p4y6rcjvabbfeqhkuhhsq,at://did:plc:jt4wtntq3rwfsoxpca4m4roh/app.bsky.feed.post/3mhdcq2hqgc2b,"Valve are incredibly frustrating because they have a really high bar for experiential quality but an incredibly low bar for so much else

thankfully what they define as an ""experience"" covers games, shopping, hardware, and more. but it doesn't seem to cover online interaction.",spamcan.bsky.social,2,0,0,2026-03-18 18:47:01.830000,online shopping experience,2026-06-02 18:36:11.836947,bluesky
89,bafyreid757zhdqn345oeg52ddc6han4jqx7y4qb7uiczj2a76fdgqg3rsi,at://did:plc:5omfnmyvivqdvvlfyfraz424/app.bsky.feed.post/3mhd474szv22u,extremely bizarre online shopping experience on every single possible count but i guess im fine???,duollth.bsky.social,7,0,1,2026-03-18 16:50:11.421000,online shopping experience,2026-06-02 18:36:11.836947,bluesky
90,bafyreihisopvyu72b4cmfpfjh2oi3mrvbzcqxut3ocsagd22drlvtgjkgy,at://did:plc:stmhxfuguvmapjn5mvwz6csc/app.bsky.feed.post/3mh6xyg4o3s2r,"Mostly, I don't miss shopping at 🎯, but every once in a while I need something where I don't trust online shopping but don't know where else to get it in person (besides the other giant discount chain, which I find to be such a miserable experience that I actively avoid it) and that drives me crazy",djlynch.bsky.social,1,0,0,2026-03-17 01:24:12.371000,online shopping experience,2026-06-02 18:36:11.836947,bluesky
